filename,notebook_title,eve,lit,org,plc,psn,wrk,date_e,date_a,date_f,count_context,context,average_context
1zzdx,Notizbuch D6,N/A,N/A,N/A,N/A,N/A,N/A,1870,1870,,1,.//tei:sourceDesc//tei:list[@type='Friedrich_Fontane']/tei:item,0
1zzdx,Notizbuch D6,N/A,N/A,N/A,N/A,N/A,N/A,1870,1870,,1,.//tei:sourceDesc//tei:list[@type='Fontane_Blätter']/tei:item,0
1zzdx,Notizbuch D6,13,N/A,72,482,306,71,1870,1870,,944,.//tei:sourceDoc//tei:rs,0
1zzdx,Notizbuch D6,N/A,16,N/A,N/A,N/A,N/A,1870,1870,,18,.//tei:sourceDoc//tei:ptr,0
1zzdx,Notizbuch D6,N/A,N/A,N/A,N/A,N/A,N/A,1870,1870,,76,.//tei:sourceDoc//tei:date,0
1zzdx,Notizbuch D6,N/A,N/A,N/A,N/A,N/A,N/A,1870,1870,,81,.//tei:sourceDoc//tei:ref,0
1zzdm,Notizbuch A3,N/A,N/A,N/A,N/A,N/A,N/A,,,,1,.//tei:sourceDoc//tei:note[@type='editorial'],75
1zzdm,Notizbuch A3,N/A,N/A,N/A,N/A,N/A,N/A,,,,2,.//tei:sourceDoc//tei:note[@type='authorial'],0
1zzdm,Notizbuch A3,N/A,N/A,N/A,N/A,N/A,N/A,,,,202,.//tei:sourceDoc//tei:surface,0
1zzdm,Notizbuch A3,N/A,N/A,N/A,N/A,N/A,N/A,,,,162,.//tei:sourceDoc//tei:add,0
1zzdm,Notizbuch A3,N/A,N/A,N/A,N/A,N/A,N/A,,,,782,.//tei:sourceDoc//tei:zone,0
1zzdm,Notizbuch A3,N/A,N/A,N/A,N/A,N/A,N/A,,,,2517,.//tei:sourceDoc//tei:line,0
1zzdm,Notizbuch A3,N/A,N/A,N/A,N/A,N/A,N/A,,,,1698,.//tei:sourceDoc//tei:seg,0
1zzdm,Notizbuch A3,N/A,N/A,N/A,N/A,N/A,N/A,,,,1,.//tei:abstract,0
1zzdm,Notizbuch A3,N/A,N/A,N/A,N/A,N/A,N/A,,,,23,.//tei:sourceDesc//tei:list[@type='editorial']/tei:item,29
1zzdm,Notizbuch A3,N/A,N/A,N/A,N/A,N/A,N/A,,,,1,.//tei:sourceDesc//tei:list[@type='authorial']/tei:item,17
1zzdm,Notizbuch A3,N/A,N/A,N/A,N/A,N/A,N/A,,,,1,.//tei:sourceDesc//tei:list[@type='Friedrich_Fontane']/tei:item,0
1zzdm,Notizbuch A3,N/A,N/A,N/A,N/A,N/A,N/A,,,,1,.//tei:sourceDesc//tei:list[@type='Fontane_Blätter']/tei:item,16
1zzdm,Notizbuch A3,13,N/A,29,521,500,150,,,,1214,.//tei:sourceDoc//tei:rs,0
1zzdm,Notizbuch A3,N/A,1,N/A,N/A,N/A,N/A,,,,1,.//tei:sourceDoc//tei:ptr,0
1zzdm,Notizbuch A3,N/A,N/A,N/A,N/A,N/A,N/A,,,,53,.//tei:sourceDoc//tei:date,0
1zzdm,Notizbuch A3,N/A,N/A,N/A,N/A,N/A,N/A,,,,173,.//tei:sourceDoc//tei:ref,0
2128d,Notizbuch A2,N/A,N/A,N/A,N/A,N/A,N/A,1873,1873,,2,.//tei:sourceDoc//tei:note[@type='editorial'],25
2128d,Notizbuch A2,N/A,N/A,N/A,N/A,N/A,N/A,1873,1873,,1,.//tei:sourceDoc//tei:note[@type='authorial'],0
2128d,Notizbuch A2,N/A,N/A,N/A,N/A,N/A,N/A,1873,1873,,181,.//tei:sourceDoc//tei:surface,0
2128d,Notizbuch A2,N/A,N/A,N/A,N/A,N/A,N/A,1873,1873,,117,.//tei:sourceDoc//tei:add,0
2128d,Notizbuch A2,N/A,N/A,N/A,N/A,N/A,N/A,1873,1873,,726,.//tei:sourceDoc//tei:zone,0
2128d,Notizbuch A2,N/A,N/A,N/A,N/A,N/A,N/A,1873,1873,,2174,.//tei:sourceDoc//tei:line,0
2128d,Notizbuch A2,N/A,N/A,N/A,N/A,N/A,N/A,1873,1873,,1096,.//tei:sourceDoc//tei:seg,0
2128d,Notizbuch A2,N/A,N/A,N/A,N/A,N/A,N/A,1873,1873,,1,.//tei:abstract,0
2128d,Notizbuch A2,N/A,N/A,N/A,N/A,N/A,N/A,1873,1873,,35,.//tei:sourceDesc//tei:list[@type='editorial']/tei:item,22
2128d,Notizbuch A2,N/A,N/A,N/A,N/A,N/A,N/A,1873,1873,,1,.//tei:sourceDesc//tei:list[@type='authorial']/tei:item,16
2128d,Notizbuch A2,N/A,N/A,N/A,N/A,N/A,N/A,1873,1873,,1,.//tei:sourceDesc//tei:list[@type='Friedrich_Fontane']/tei:item,17
2128d,Notizbuch A2,N/A,N/A,N/A,N/A,N/A,N/A,1873,1873,,1,.//tei:sourceDesc//tei:list[@type='Fontane_Blätter']/tei:item,16
2128d,Notizbuch A2,21,N/A,16,314,201,137,1873,1873,,689,.//tei:sourceDoc//tei:rs,0
2128d,Notizbuch A2,N/A,1,N/A,N/A,N/A,N/A,1873,1873,,1,.//tei:sourceDoc//tei:ptr,0
2128d,Notizbuch A2,N/A,N/A,N/A,N/A,N/A,N/A,1873,1873,,83,.//tei:sourceDoc//tei:date,0
2128d,Notizbuch A2,N/A,N/A,N/A,N/A,N/A,N/A,1873,1873,,119,.//tei:sourceDoc//tei:ref,0
1rhds,Notizbuch E1,N/A,N/A,N/A,N/A,N/A,N/A,1874 1878,1874,,0,.//tei:sourceDoc//tei:note[@type='editorial'],0
1rhds,Notizbuch E1,N/A,N/A,N/A,N/A,N/A,N/A,1874 1878,1874,,0,.//tei:sourceDoc//tei:note[@type='authorial'],0
1rhds,Notizbuch E1,N/A,N/A,N/A,N/A,N/A,N/A,1874 1878,1874,,179,.//tei:sourceDoc//tei:surface,0
1rhds,Notizbuch E1,N/A,N/A,N/A,N/A,N/A,N/A,1874 1878,1874,,15,.//tei:sourceDoc//tei:add,0
1rhds,Notizbuch E1,N/A,N/A,N/A,N/A,N/A,N/A,1874 1878,1874,,200,.//tei:sourceDoc//tei:zone,0
1rhds,Notizbuch E1,N/A,N/A,N/A,N/A,N/A,N/A,1874 1878,1874,,474,.//tei:sourceDoc//tei:line,0
1rhds,Notizbuch E1,N/A,N/A,N/A,N/A,N/A,N/A,1874 1878,1874,,301,.//tei:sourceDoc//tei:seg,0
1rhds,Notizbuch E1,N/A,N/A,N/A,N/A,N/A,N/A,1874 1878,1874,,1,.//tei:abstract,32
1rhds,Notizbuch E1,N/A,N/A,N/A,N/A,N/A,N/A,1874 1878,1874,,10,.//tei:sourceDesc//tei:list[@type='editorial']/tei:item,10
1rhds,Notizbuch E1,N/A,N/A,N/A,N/A,N/A,N/A,1874 1878,1874,,1,.//tei:sourceDesc//tei:list[@type='authorial']/tei:item,0
1rhds,Notizbuch E1,N/A,N/A,N/A,N/A,N/A,N/A,1874 1878,1874,,1,.//tei:sourceDesc//tei:list[@type='Friedrich_Fontane']/tei:item,24
1rhds,Notizbuch E1,N/A,N/A,N/A,N/A,N/A,N/A,1874 1878,1874,,1,.//tei:sourceDesc//tei:list[@type='Fontane_Blätter']/tei:item,6
1rhds,Notizbuch E1,N/A,N/A,2,37,21,109,1874 1878,1874,,169,.//tei:sourceDoc//tei:rs,0
1rhds,Notizbuch E1,N/A,N/A,N/A,N/A,N/A,N/A,1874 1878,1874,,0,.//tei:sourceDoc//tei:ptr,0
1rhds,Notizbuch E1,N/A,N/A,N/A,N/A,N/A,N/A,1874 1878,1874,,18,.//tei:sourceDoc//tei:date,0
1rhds,Notizbuch E1,N/A,N/A,N/A,N/A,N/A,N/A,1874 1878,1874,,15,.//tei:sourceDoc//tei:ref,0
1rhdn,Notizbuch C4,N/A,N/A,N/A,N/A,N/A,N/A,1872,1872,,1,.//tei:sourceDoc//tei:note[@type='editorial'],0
1rhdn,Notizbuch C4,N/A,N/A,N/A,N/A,N/A,N/A,1872,1872,,6,.//tei:sourceDoc//tei:note[@type='authorial'],0
1rhdn,Notizbuch C4,N/A,N/A,N/A,N/A,N/A,N/A,1872,1872,,281,.//tei:sourceDoc//tei:surface,0
1rhdn,Notizbuch C4,N/A,N/A,N/A,N/A,N/A,N/A,1872,1872,,44,.//tei:sourceDoc//tei:add,0
1rhdn,Notizbuch C4,N/A,N/A,N/A,N/A,N/A,N/A,1872,1872,,400,.//tei:sourceDoc//tei:zone,0
1rhdn,Notizbuch C4,N/A,N/A,N/A,N/A,N/A,N/A,1872,1872,,1827,.//tei:sourceDoc//tei:line,0
1rhdn,Notizbuch C4,N/A,N/A,N/A,N/A,N/A,N/A,1872,1872,,946,.//tei:sourceDoc//tei:seg,0
1rhdn,Notizbuch C4,N/A,N/A,N/A,N/A,N/A,N/A,1872,1872,,1,.//tei:abstract,0
1rhdn,Notizbuch C4,N/A,N/A,N/A,N/A,N/A,N/A,1872,1872,,10,.//tei:sourceDesc//tei:list[@type='editorial']/tei:item,8
1rhdn,Notizbuch C4,N/A,N/A,N/A,N/A,N/A,N/A,1872,1872,,2,.//tei:sourceDesc//tei:list[@type='authorial']/tei:item,9
1rhdn,Notizbuch C4,N/A,N/A,N/A,N/A,N/A,N/A,1872,1872,,1,.//tei:sourceDesc//tei:list[@type='Friedrich_Fontane']/tei:item,0
1rhdn,Notizbuch C4,N/A,N/A,N/A,N/A,N/A,N/A,1872,1872,,1,.//tei:sourceDesc//tei:list[@type='Fontane_Blätter']/tei:item,12
1rhdn,Notizbuch C4,48,N/A,70,347,109,39,1872,1872,,617,.//tei:sourceDoc//tei:rs,0
1rhdn,Notizbuch C4,N/A,N/A,N/A,N/A,N/A,N/A,1872,1872,,0,.//tei:sourceDoc//tei:ptr,0
1rhdn,Notizbuch C4,N/A,N/A,N/A,N/A,N/A,N/A,1872,1872,,46,.//tei:sourceDoc//tei:date,0
1rhdn,Notizbuch C4,N/A,N/A,N/A,N/A,N/A,N/A,1872,1872,,67,.//tei:sourceDoc//tei:ref,0
22jts,Notizbuch B4,N/A,N/A,N/A,N/A,N/A,N/A,1877-08-07 1877-08-10 1878-12 1879-02-21 1879-03-20 1879-03-24 1879-04-17,,,13,.//tei:sourceDoc//tei:note[@type='editorial'],36
22jts,Notizbuch B4,N/A,N/A,N/A,N/A,N/A,N/A,1877-08-07 1877-08-10 1878-12 1879-02-21 1879-03-20 1879-03-24 1879-04-17,,,1,.//tei:sourceDoc//tei:note[@type='authorial'],0
22jts,Notizbuch B4,N/A,N/A,N/A,N/A,N/A,N/A,1877-08-07 1877-08-10 1878-12 1879-02-21 1879-03-20 1879-03-24 1879-04-17,,,125,.//tei:sourceDoc//tei:surface,0
22jts,Notizbuch B4,N/A,N/A,N/A,N/A,N/A,N/A,1877-08-07 1877-08-10 1878-12 1879-02-21 1879-03-20 1879-03-24 1879-04-17,,,46,.//tei:sourceDoc//tei:add,0
22jts,Notizbuch B4,N/A,N/A,N/A,N/A,N/A,N/A,1877-08-07 1877-08-10 1878-12 1879-02-21 1879-03-20 1879-03-24 1879-04-17,,,221,.//tei:sourceDoc//tei:zone,0
22jts,Notizbuch B4,N/A,N/A,N/A,N/A,N/A,N/A,1877-08-07 1877-08-10 1878-12 1879-02-21 1879-03-20 1879-03-24 1879-04-17,,,813,.//tei:sourceDoc//tei:line,0
22jts,Notizbuch B4,N/A,N/A,N/A,N/A,N/A,N/A,1877-08-07 1877-08-10 1878-12 1879-02-21 1879-03-20 1879-03-24 1879-04-17,,,418,.//tei:sourceDoc//tei:seg,0
22jts,Notizbuch B4,N/A,N/A,N/A,N/A,N/A,N/A,1877-08-07 1877-08-10 1878-12 1879-02-21 1879-03-20 1879-03-24 1879-04-17,,,1,.//tei:abstract,47
22jts,Notizbuch B4,N/A,N/A,N/A,N/A,N/A,N/A,1877-08-07 1877-08-10 1878-12 1879-02-21 1879-03-20 1879-03-24 1879-04-17,,,14,.//tei:sourceDesc//tei:list[@type='editorial']/tei:item,13
22jts,Notizbuch B4,N/A,N/A,N/A,N/A,N/A,N/A,1877-08-07 1877-08-10 1878-12 1879-02-21 1879-03-20 1879-03-24 1879-04-17,,,1,.//tei:sourceDesc//tei:list[@type='authorial']/tei:item,0
22jts,Notizbuch B4,N/A,N/A,N/A,N/A,N/A,N/A,1877-08-07 1877-08-10 1878-12 1879-02-21 1879-03-20 1879-03-24 1879-04-17,,,1,.//tei:sourceDesc//tei:list[@type='Friedrich_Fontane']/tei:item,13
22jts,Notizbuch B4,N/A,N/A,N/A,N/A,N/A,N/A,1877-08-07 1877-08-10 1878-12 1879-02-21 1879-03-20 1879-03-24 1879-04-17,,,1,.//tei:sourceDesc//tei:list[@type='Fontane_Blätter']/tei:item,13
22jts,Notizbuch B4,N/A,N/A,N/A,34,62,134,1877-08-07 1877-08-10 1878-12 1879-02-21 1879-03-20 1879-03-24 1879-04-17,,,230,.//tei:sourceDoc//tei:rs,0
22jts,Notizbuch B4,N/A,10,N/A,N/A,N/A,N/A,1877-08-07 1877-08-10 1878-12 1879-02-21 1879-03-20 1879-03-24 1879-04-17,,,10,.//tei:sourceDoc//tei:ptr,0
22jts,Notizbuch B4,N/A,N/A,N/A,N/A,N/A,N/A,1877-08-07 1877-08-10 1878-12 1879-02-21 1879-03-20 1879-03-24 1879-04-17,,,4,.//tei:sourceDoc//tei:date,0
22jts,Notizbuch B4,N/A,N/A,N/A,N/A,N/A,N/A,1877-08-07 1877-08-10 1878-12 1879-02-21 1879-03-20 1879-03-24 1879-04-17,,,19,.//tei:sourceDoc//tei:ref,0
1rhdk,Notizbuch A18,N/A,N/A,N/A,N/A,N/A,N/A,1867,1867,,0,.//tei:sourceDoc//tei:note[@type='editorial'],0
1rhdk,Notizbuch A18,N/A,N/A,N/A,N/A,N/A,N/A,1867,1867,,12,.//tei:sourceDoc//tei:note[@type='authorial'],0
1rhdk,Notizbuch A18,N/A,N/A,N/A,N/A,N/A,N/A,1867,1867,,157,.//tei:sourceDoc//tei:surface,0
1rhdk,Notizbuch A18,N/A,N/A,N/A,N/A,N/A,N/A,1867,1867,,54,.//tei:sourceDoc//tei:add,0
1rhdk,Notizbuch A18,N/A,N/A,N/A,N/A,N/A,N/A,1867,1867,,377,.//tei:sourceDoc//tei:zone,0
1rhdk,Notizbuch A18,N/A,N/A,N/A,N/A,N/A,N/A,1867,1867,,1669,.//tei:sourceDoc//tei:line,0
1rhdk,Notizbuch A18,N/A,N/A,N/A,N/A,N/A,N/A,1867,1867,,1127,.//tei:sourceDoc//tei:seg,0
1rhdk,Notizbuch A18,N/A,N/A,N/A,N/A,N/A,N/A,1867,1867,,1,.//tei:abstract,113
1rhdk,Notizbuch A18,N/A,N/A,N/A,N/A,N/A,N/A,1867,1867,,14,.//tei:sourceDesc//tei:list[@type='editorial']/tei:item,18
1rhdk,Notizbuch A18,N/A,N/A,N/A,N/A,N/A,N/A,1867,1867,,1,.//tei:sourceDesc//tei:list[@type='authorial']/tei:item,8
1rhdk,Notizbuch A18,N/A,N/A,N/A,N/A,N/A,N/A,1867,1867,,1,.//tei:sourceDesc//tei:list[@type='Friedrich_Fontane']/tei:item,0
1rhdk,Notizbuch A18,N/A,N/A,N/A,N/A,N/A,N/A,1867,1867,,1,.//tei:sourceDesc//tei:list[@type='Fontane_Blätter']/tei:item,8
1rhdk,Notizbuch A18,16,N/A,12,382,292,61,1867,1867,,763,.//tei:sourceDoc//tei:rs,0
1rhdk,Notizbuch A18,N/A,N/A,N/A,N/A,N/A,N/A,1867,1867,,0,.//tei:sourceDoc//tei:ptr,0
1rhdk,Notizbuch A18,N/A,N/A,N/A,N/A,N/A,N/A,1867,1867,,62,.//tei:sourceDoc//tei:date,0
1rhdk,Notizbuch A18,N/A,N/A,N/A,N/A,N/A,N/A,1867,1867,,51,.//tei:sourceDoc//tei:ref,0
2128n,Notizbuch A17,N/A,N/A,N/A,N/A,N/A,N/A,1869 1870,"
                     ,  
                ",,0,.//tei:sourceDoc//tei:note[@type='editorial'],0
2128n,Notizbuch A17,N/A,N/A,N/A,N/A,N/A,N/A,1869 1870,"
                     ,  
                ",,0,.//tei:sourceDoc//tei:note[@type='authorial'],0
2128n,Notizbuch A17,N/A,N/A,N/A,N/A,N/A,N/A,1869 1870,"
                     ,  
                ",,167,.//tei:sourceDoc//tei:surface,0
2128n,Notizbuch A17,N/A,N/A,N/A,N/A,N/A,N/A,1869 1870,"
                     ,  
                ",,270,.//tei:sourceDoc//tei:add,0
2128n,Notizbuch A17,N/A,N/A,N/A,N/A,N/A,N/A,1869 1870,"
                     ,  
                ",,388,.//tei:sourceDoc//tei:zone,0
2128n,Notizbuch A17,N/A,N/A,N/A,N/A,N/A,N/A,1869 1870,"
                     ,  
                ",,1472,.//tei:sourceDoc//tei:line,0
2128n,Notizbuch A17,N/A,N/A,N/A,N/A,N/A,N/A,1869 1870,"
                     ,  
                ",,929,.//tei:sourceDoc//tei:seg,0
2128n,Notizbuch A17,N/A,N/A,N/A,N/A,N/A,N/A,1869 1870,"
                     ,  
                ",,1,.//tei:abstract,17
2128n,Notizbuch A17,N/A,N/A,N/A,N/A,N/A,N/A,1869 1870,"
                     ,  
                ",,6,.//tei:sourceDesc//tei:list[@type='editorial']/tei:item,31
2128n,Notizbuch A17,N/A,N/A,N/A,N/A,N/A,N/A,1869 1870,"
                     ,  
                ",,1,.//tei:sourceDesc//tei:list[@type='authorial']/tei:item,12
2128n,Notizbuch A17,N/A,N/A,N/A,N/A,N/A,N/A,1869 1870,"
                     ,  
                ",,1,.//tei:sourceDesc//tei:list[@type='Friedrich_Fontane']/tei:item,0
2128n,Notizbuch A17,N/A,N/A,N/A,N/A,N/A,N/A,1869 1870,"
                     ,  
                ",,1,.//tei:sourceDesc//tei:list[@type='Fontane_Blätter']/tei:item,10
2128n,Notizbuch A17,1,N/A,3,181,279,103,1869 1870,"
                     ,  
                ",,567,.//tei:sourceDoc//tei:rs,0
2128n,Notizbuch A17,N/A,N/A,N/A,N/A,N/A,N/A,1869 1870,"
                     ,  
                ",,0,.//tei:sourceDoc//tei:ptr,0
2128n,Notizbuch A17,N/A,N/A,N/A,N/A,N/A,N/A,1869 1870,"
                     ,  
                ",,29,.//tei:sourceDoc//tei:date,0
2128n,Notizbuch A17,N/A,N/A,N/A,N/A,N/A,N/A,1869 1870,"
                     ,  
                ",,40,.//tei:sourceDoc//tei:ref,0
1zzdp,Notizbuch C5,N/A,N/A,N/A,N/A,N/A,N/A,Während oder kurz nach der Reise nach Thüringen von Anfang Juli bis zum 25. August 1873 entstanden.,1873,,12,.//tei:sourceDoc//tei:note[@type='editorial'],17
1zzdp,Notizbuch C5,N/A,N/A,N/A,N/A,N/A,N/A,Während oder kurz nach der Reise nach Thüringen von Anfang Juli bis zum 25. August 1873 entstanden.,1873,,5,.//tei:sourceDoc//tei:note[@type='authorial'],0
1zzdp,Notizbuch C5,N/A,N/A,N/A,N/A,N/A,N/A,Während oder kurz nach der Reise nach Thüringen von Anfang Juli bis zum 25. August 1873 entstanden.,1873,,140,.//tei:sourceDoc//tei:surface,0
1zzdp,Notizbuch C5,N/A,N/A,N/A,N/A,N/A,N/A,Während oder kurz nach der Reise nach Thüringen von Anfang Juli bis zum 25. August 1873 entstanden.,1873,,84,.//tei:sourceDoc//tei:add,0
1zzdp,Notizbuch C5,N/A,N/A,N/A,N/A,N/A,N/A,Während oder kurz nach der Reise nach Thüringen von Anfang Juli bis zum 25. August 1873 entstanden.,1873,,372,.//tei:sourceDoc//tei:zone,0
1zzdp,Notizbuch C5,N/A,N/A,N/A,N/A,N/A,N/A,Während oder kurz nach der Reise nach Thüringen von Anfang Juli bis zum 25. August 1873 entstanden.,1873,,1607,.//tei:sourceDoc//tei:line,0
1zzdp,Notizbuch C5,N/A,N/A,N/A,N/A,N/A,N/A,Während oder kurz nach der Reise nach Thüringen von Anfang Juli bis zum 25. August 1873 entstanden.,1873,,1566,.//tei:sourceDoc//tei:seg,0
1zzdp,Notizbuch C5,N/A,N/A,N/A,N/A,N/A,N/A,Während oder kurz nach der Reise nach Thüringen von Anfang Juli bis zum 25. August 1873 entstanden.,1873,,1,.//tei:abstract,0
1zzdp,Notizbuch C5,N/A,N/A,N/A,N/A,N/A,N/A,Während oder kurz nach der Reise nach Thüringen von Anfang Juli bis zum 25. August 1873 entstanden.,1873,,21,.//tei:sourceDesc//tei:list[@type='editorial']/tei:item,8
1zzdp,Notizbuch C5,N/A,N/A,N/A,N/A,N/A,N/A,Während oder kurz nach der Reise nach Thüringen von Anfang Juli bis zum 25. August 1873 entstanden.,1873,,1,.//tei:sourceDesc//tei:list[@type='authorial']/tei:item,12
1zzdp,Notizbuch C5,N/A,N/A,N/A,N/A,N/A,N/A,Während oder kurz nach der Reise nach Thüringen von Anfang Juli bis zum 25. August 1873 entstanden.,1873,,1,.//tei:sourceDesc//tei:list[@type='Friedrich_Fontane']/tei:item,0
1zzdp,Notizbuch C5,N/A,N/A,N/A,N/A,N/A,N/A,Während oder kurz nach der Reise nach Thüringen von Anfang Juli bis zum 25. August 1873 entstanden.,1873,,1,.//tei:sourceDesc//tei:list[@type='Fontane_Blätter']/tei:item,11
1zzdp,Notizbuch C5,46,N/A,22,483,290,104,Während oder kurz nach der Reise nach Thüringen von Anfang Juli bis zum 25. August 1873 entstanden.,1873,,947,.//tei:sourceDoc//tei:rs,0
1zzdp,Notizbuch C5,N/A,16,N/A,N/A,N/A,N/A,Während oder kurz nach der Reise nach Thüringen von Anfang Juli bis zum 25. August 1873 entstanden.,1873,,16,.//tei:sourceDoc//tei:ptr,0
1zzdp,Notizbuch C5,N/A,N/A,N/A,N/A,N/A,N/A,Während oder kurz nach der Reise nach Thüringen von Anfang Juli bis zum 25. August 1873 entstanden.,1873,,103,.//tei:sourceDoc//tei:date,0
1zzdp,Notizbuch C5,N/A,N/A,N/A,N/A,N/A,N/A,Während oder kurz nach der Reise nach Thüringen von Anfang Juli bis zum 25. August 1873 entstanden.,1873,,43,.//tei:sourceDoc//tei:ref,0
16b9z,Notizbuch C2,N/A,N/A,N/A,N/A,N/A,N/A,1867,1867,,1,.//tei:sourceDoc//tei:note[@type='editorial'],94
16b9z,Notizbuch C2,N/A,N/A,N/A,N/A,N/A,N/A,1867,1867,,0,.//tei:sourceDoc//tei:note[@type='authorial'],0
16b9z,Notizbuch C2,N/A,N/A,N/A,N/A,N/A,N/A,1867,1867,,145,.//tei:sourceDoc//tei:surface,0
16b9z,Notizbuch C2,N/A,N/A,N/A,N/A,N/A,N/A,1867,1867,,38,.//tei:sourceDoc//tei:add,0
16b9z,Notizbuch C2,N/A,N/A,N/A,N/A,N/A,N/A,1867,1867,,280,.//tei:sourceDoc//tei:zone,0
16b9z,Notizbuch C2,N/A,N/A,N/A,N/A,N/A,N/A,1867,1867,,943,.//tei:sourceDoc//tei:line,0
16b9z,Notizbuch C2,N/A,N/A,N/A,N/A,N/A,N/A,1867,1867,,556,.//tei:sourceDoc//tei:seg,0
16b9z,Notizbuch C2,N/A,N/A,N/A,N/A,N/A,N/A,1867,1867,,1,.//tei:abstract,16
16b9z,Notizbuch C2,N/A,N/A,N/A,N/A,N/A,N/A,1867,1867,,11,.//tei:sourceDesc//tei:list[@type='editorial']/tei:item,20
16b9z,Notizbuch C2,N/A,N/A,N/A,N/A,N/A,N/A,1867,1867,,1,.//tei:sourceDesc//tei:list[@type='authorial']/tei:item,6
16b9z,Notizbuch C2,N/A,N/A,N/A,N/A,N/A,N/A,1867,1867,,1,.//tei:sourceDesc//tei:list[@type='Friedrich_Fontane']/tei:item,0
16b9z,Notizbuch C2,N/A,N/A,N/A,N/A,N/A,N/A,1867,1867,,1,.//tei:sourceDesc//tei:list[@type='Fontane_Blätter']/tei:item,6
16b9z,Notizbuch C2,28,N/A,83,194,88,8,1867,1867,,401,.//tei:sourceDoc//tei:rs,0
16b9z,Notizbuch C2,N/A,N/A,N/A,N/A,N/A,N/A,1867,1867,,0,.//tei:sourceDoc//tei:ptr,0
16b9z,Notizbuch C2,N/A,N/A,N/A,N/A,N/A,N/A,1867,1867,,30,.//tei:sourceDoc//tei:date,0
16b9z,Notizbuch C2,N/A,N/A,N/A,N/A,N/A,N/A,1867,1867,,39,.//tei:sourceDoc//tei:ref,0
22jtg,Notizbuch B14,N/A,N/A,N/A,N/A,N/A,N/A,1880-10-09 1880-10-23 1880-11-18 1880-11-27 1880-12-07 1880-12-11 1880-12-13,,,11,.//tei:sourceDoc//tei:note[@type='editorial'],38
22jtg,Notizbuch B14,N/A,N/A,N/A,N/A,N/A,N/A,1880-10-09 1880-10-23 1880-11-18 1880-11-27 1880-12-07 1880-12-11 1880-12-13,,,8,.//tei:sourceDoc//tei:note[@type='authorial'],0
22jtg,Notizbuch B14,N/A,N/A,N/A,N/A,N/A,N/A,1880-10-09 1880-10-23 1880-11-18 1880-11-27 1880-12-07 1880-12-11 1880-12-13,,,134,.//tei:sourceDoc//tei:surface,0
22jtg,Notizbuch B14,N/A,N/A,N/A,N/A,N/A,N/A,1880-10-09 1880-10-23 1880-11-18 1880-11-27 1880-12-07 1880-12-11 1880-12-13,,,14,.//tei:sourceDoc//tei:add,0
22jtg,Notizbuch B14,N/A,N/A,N/A,N/A,N/A,N/A,1880-10-09 1880-10-23 1880-11-18 1880-11-27 1880-12-07 1880-12-11 1880-12-13,,,224,.//tei:sourceDoc//tei:zone,0
22jtg,Notizbuch B14,N/A,N/A,N/A,N/A,N/A,N/A,1880-10-09 1880-10-23 1880-11-18 1880-11-27 1880-12-07 1880-12-11 1880-12-13,,,987,.//tei:sourceDoc//tei:line,0
22jtg,Notizbuch B14,N/A,N/A,N/A,N/A,N/A,N/A,1880-10-09 1880-10-23 1880-11-18 1880-11-27 1880-12-07 1880-12-11 1880-12-13,,,488,.//tei:sourceDoc//tei:seg,0
22jtg,Notizbuch B14,N/A,N/A,N/A,N/A,N/A,N/A,1880-10-09 1880-10-23 1880-11-18 1880-11-27 1880-12-07 1880-12-11 1880-12-13,,,1,.//tei:abstract,0
22jtg,Notizbuch B14,N/A,N/A,N/A,N/A,N/A,N/A,1880-10-09 1880-10-23 1880-11-18 1880-11-27 1880-12-07 1880-12-11 1880-12-13,,,12,.//tei:sourceDesc//tei:list[@type='editorial']/tei:item,9
22jtg,Notizbuch B14,N/A,N/A,N/A,N/A,N/A,N/A,1880-10-09 1880-10-23 1880-11-18 1880-11-27 1880-12-07 1880-12-11 1880-12-13,,,1,.//tei:sourceDesc//tei:list[@type='authorial']/tei:item,0
22jtg,Notizbuch B14,N/A,N/A,N/A,N/A,N/A,N/A,1880-10-09 1880-10-23 1880-11-18 1880-11-27 1880-12-07 1880-12-11 1880-12-13,,,1,.//tei:sourceDesc//tei:list[@type='Friedrich_Fontane']/tei:item,12
22jtg,Notizbuch B14,N/A,N/A,N/A,N/A,N/A,N/A,1880-10-09 1880-10-23 1880-11-18 1880-11-27 1880-12-07 1880-12-11 1880-12-13,,,1,.//tei:sourceDesc//tei:list[@type='Fontane_Blätter']/tei:item,13
22jtg,Notizbuch B14,2,N/A,N/A,1,119,114,1880-10-09 1880-10-23 1880-11-18 1880-11-27 1880-12-07 1880-12-11 1880-12-13,,,236,.//tei:sourceDoc//tei:rs,0
22jtg,Notizbuch B14,N/A,10,N/A,N/A,N/A,N/A,1880-10-09 1880-10-23 1880-11-18 1880-11-27 1880-12-07 1880-12-11 1880-12-13,,,10,.//tei:sourceDoc//tei:ptr,0
22jtg,Notizbuch B14,N/A,N/A,N/A,N/A,N/A,N/A,1880-10-09 1880-10-23 1880-11-18 1880-11-27 1880-12-07 1880-12-11 1880-12-13,,,1,.//tei:sourceDoc//tei:date,0
22jtg,Notizbuch B14,N/A,N/A,N/A,N/A,N/A,N/A,1880-10-09 1880-10-23 1880-11-18 1880-11-27 1880-12-07 1880-12-11 1880-12-13,,,23,.//tei:sourceDoc//tei:ref,0
